GPU,Model,BatchSize,Optimizer,Epoch,Dataset,Resource,avg Idle time,avg Active time,avg Peak consumption,Execution Time
RTX2070,densenet100-k12,64,adam,20,cifar10,CPU Util%,0.4649581589958159,0.5350418410041841,0.0,3938.98344
RTX2070,inception3,8,sgd,10,cifar10,GPU Util%,0.9981858381994444,0.001814161800555587,0.9980157605306423,6111.456775000001
RTX2070,inception3,8,sgd,10,cifar10,GPU Mem Util%,0.9981858381994444,0.001814161800555587,0.0,6111.456775000001
RTX2070,inception3,8,sgd,10,cifar10,GPU Memory,0.9988661488746527,0.0011338511253472419,0.9984693009807812,6111.456775000001
RTX2070,inception3,8,sgd,10,cifar10,CPU Util%,0.3666307613810307,0.6333692386189693,0.0,6111.456775000001
RTX2070,inception3,8,sgd,20,cifar10,GPU Util%,0.9991030635983967,0.0008969364016032738,0.9989348880230962,12371.535078
RTX2070,inception3,8,sgd,20,cifar10,GPU Mem Util%,0.9991030635983967,0.0008969364016032738,0.0,12371.535078
RTX2070,inception3,8,sgd,20,cifar10,GPU Memory,0.999439414748998,0.0005605852510020461,0.9992432099111472,12371.535078
RTX2070,inception3,8,sgd,20,cifar10,CPU Util%,0.6243237940409788,0.37567620595902124,0.0,12371.535078
RTX2070,inception3,8,adam,10,cifar10,GPU Util%,0.9975058103282127,0.0024941896717873137,0.9971656935547871,6116.030088
RTX2070,inception3,8,adam,10,cifar10,GPU Mem Util%,0.9975058103282127,0.0024941896717873137,0.0,6116.030088
RTX2070,inception3,8,adam,10,cifar10,GPU Memory,0.9985261606484893,0.0014738393515106854,0.998015985488351,6116.030088
RTX2070,inception3,8,adam,10,cifar10,CPU Util%,0.5882886457683805,0.41171135423161953,0.0,6116.030088
RTX2070,inception3,8,adam,20,cifar10,GPU Util%,0.9987842117168062,0.0012157882831938475,0.998529744401719,12264.176832
RTX2070,inception3,8,adam,20,cifar10,GPU Mem Util%,0.9987842117168062,0.0012157882831938475,0.0,12264.176832
RTX2070,inception3,8,adam,20,cifar10,GPU Memory,0.9992648722008596,0.000735127799140466,0.9990104048857724,12264.176832
RTX2070,inception3,8,adam,20,cifar10,CPU Util%,0.6098167835331373,0.3901832164668627,0.0,12264.176832
RTX2070,inception3,16,sgd,10,cifar10,GPU Util%,0.9976742595252753,0.0023257404747246734,0.9974690471304467,5070.439576
RTX2070,inception3,16,sgd,10,cifar10,GPU Mem Util%,0.9976742595252753,0.0023257404747246734,0.0,5070.439576
RTX2070,inception3,16,sgd,10,cifar10,GPU Memory,0.998631917367809,0.0013680826321909843,0.9981530884465422,5070.439576
RTX2070,inception3,16,sgd,10,cifar10,CPU Util%,0.2513851836650934,0.7486148163349067,0.0,5070.439576
RTX2070,inception3,16,sgd,20,cifar10,GPU Util%,0.9988295235472322,0.0011704764527678325,0.9987262462131644,10078.485723
RTX2070,inception3,16,sgd,20,cifar10,GPU Mem Util%,0.9988295235472322,0.0011704764527678325,0.0,10078.485723
RTX2070,inception3,16,sgd,20,cifar10,GPU Memory,0.9993114844395483,0.0006885155604516662,0.9990705039933903,10078.485723
RTX2070,inception3,16,sgd,20,cifar10,CPU Util%,0.703903883227761,0.29609611677223907,0.0,10078.485723
RTX2070,inception3,16,adam,10,cifar10,GPU Util%,0.997133692759162,0.0028663072408380537,0.9965194840646967,5080.585369
RTX2070,inception3,16,adam,10,cifar10,GPU Mem Util%,0.997133692759162,0.0028663072408380537,0.0,5080.585369
RTX2070,inception3,16,adam,10,cifar10,GPU Memory,0.9982256193271003,0.0017743806728997475,0.9976114106326349,5080.585369
RTX2070,inception3,16,adam,10,cifar10,CPU Util%,0.7408721763461408,0.2591278236538593,0.0,5080.585369
RTX2070,inception3,16,adam,20,cifar10,GPU Util%,0.9985069444444444,0.0014930555555555556,0.9982986111111111,9998.92095
RTX2070,inception3,16,adam,20,cifar10,GPU Mem Util%,0.0014930555555555556,0.9985069444444444,0.0,9998.92095
RTX2070,inception3,16,adam,20,cifar10,GPU Memory,0.9990972222222222,0.0009027777777777777,0.9987847222222223,9998.92095
RTX2070,inception3,16,adam,20,cifar10,CPU Util%,0.7372916666666667,0.2627083333333333,0.0,9998.92095
RTX2070,inception3,32,sgd,10,cifar10,GPU Util%,0.9975508954538497,0.002449104546150314,0.9973212919026481,4554.001647
RTX2070,inception3,32,sgd,10,cifar10,GPU Mem Util%,0.9975508954538497,0.002449104546150314,0.0,4554.001647
RTX2070,inception3,32,sgd,10,cifar10,GPU Memory,0.9984693096586561,0.001530690341343946,0.9979335680391856,4554.001647
RTX2070,inception3,32,sgd,10,cifar10,CPU Util%,0.44680851063829785,0.5531914893617021,0.0,4554.001647
RTX2070,inception3,32,sgd,20,cifar10,GPU Util%,0.9987370838117107,0.0012629161882893227,0.9986222732491389,9108.072609
RTX2070,inception3,32,sgd,20,cifar10,GPU Mem Util%,0.9987370838117107,0.0012629161882893227,0.0,9108.072609
RTX2070,inception3,32,sgd,20,cifar10,GPU Memory,0.9991963260619977,0.0008036739380022963,0.9989667049368542,9108.072609
RTX2070,inception3,32,sgd,20,cifar10,CPU Util%,0.5431305013394566,0.45686949866054344,0.0,9108.072609
RTX2070,inception3,32,adam,10,cifar10,GPU Util%,0.9966373710355368,0.0033626289644631256,0.996178830722201,4561.181962
RTX2070,inception3,32,adam,10,cifar10,GPU Mem Util%,0.9966373710355368,0.0033626289644631256,0.0,4561.181962
RTX2070,inception3,32,adam,10,cifar10,GPU Memory,0.9980129919755445,0.0019870080244554834,0.9973251815055407,4561.181962
RTX2070,inception3,32,adam,10,cifar10,CPU Util%,0.4631257164692396,0.5368742835307604,0.0,4561.181962
RTX2070,inception3,32,adam,20,cifar10,GPU Util%,0.9984069185252618,0.0015930814747382794,0.9980655439235321,9192.662201
RTX2070,inception3,32,adam,20,cifar10,GPU Mem Util%,0.9984069185252618,0.0015930814747382794,0.0,9192.662201
RTX2070,inception3,32,adam,20,cifar10,GPU Memory,0.9990138067061144,0.0009861932938856016,0.9986724321043847,9192.662201
RTX2070,inception3,32,adam,20,cifar10,CPU Util%,0.5259824002427552,0.4740175997572447,0.0,9192.662201
RTX2070,inception3,64,sgd,10,cifar10,GPU Util%,0.9974960876369328,0.0025039123630672924,0.9972613458528952,4463.230487
RTX2070,inception3,64,sgd,10,cifar10,GPU Mem Util%,0.9974960876369328,0.0025039123630672924,0.0,4463.230487
RTX2070,inception3,64,sgd,10,cifar10,GPU Memory,0.9984350547730829,0.001564945226917058,0.997887323943662,4463.230487
RTX2070,inception3,64,sgd,10,cifar10,CPU Util%,0.4220657276995305,0.5779342723004695,0.0,4463.230487
RTX2070,inception3,64,sgd,20,cifar10,GPU Util%,0.9987832639924641,0.0012167360075359132,0.9985477667006829,8900.521692
RTX2070,inception3,64,sgd,20,cifar10,GPU Mem Util%,0.4830441949917576,0.5169558050082425,0.0,8900.521692
RTX2070,inception3,64,sgd,20,cifar10,GPU Memory,0.9992150090273962,0.000784990972603815,0.9989795117356151,8900.521692
RTX2070,inception3,64,sgd,20,cifar10,CPU Util%,0.5973781301515032,0.40262186984849674,0.0,8900.521692
RTX2070,inception3,64,adam,10,cifar10,GPU Util%,0.9966314140227184,0.0033685859772816296,0.9961613787700744,4460.359764
RTX2070,inception3,64,adam,10,cifar10,GPU Mem Util%,0.9966314140227184,0.0033685859772816296,0.0,4460.359764
RTX2070,inception3,64,adam,10,cifar10,GPU Memory,0.9979631805718763,0.002036819428123776,0.9972581276929103,4460.359764
RTX2070,inception3,64,adam,10,cifar10,CPU Util%,0.4018018018018018,0.5981981981981982,0.0,4460.359764
RTX2070,inception3,64,adam,20,cifar10,GPU Util%,0.9982544531280994,0.0017455468719006625,0.9980164240092038,8809.598178
RTX2070,inception3,64,adam,20,cifar10,GPU Mem Util%,0.9982544531280994,0.0017455468719006625,0.0,8809.598178
RTX2070,inception3,64,adam,20,cifar10,GPU Memory,0.998968540484786,0.0010314595152140279,0.9986114968064427,8809.598178
RTX2070,inception3,64,adam,20,cifar10,CPU Util%,0.5958265561153647,0.4041734438846352,0.0,8809.598178
RTX2070,inception4,8,sgd,10,cifar10,GPU Util%,0.9987854822765146,0.0012145177234853834,0.9985595254907499,12331.669689
RTX2070,inception4,8,sgd,10,cifar10,GPU Mem Util%,0.9987854822765146,0.0012145177234853834,0.0,12331.669689
RTX2070,inception4,8,sgd,10,cifar10,GPU Memory,0.9992091512498235,0.0007908487501765288,0.9989267052676176,12331.669689
RTX2070,inception4,8,sgd,10,cifar10,CPU Util%,0.495071317610507,0.504928682389493,0.0,12331.669689
RTX2070,inception4,8,sgd,20,cifar10,GPU Util%,0.9993891611620144,0.0006108388379856524,0.9992613111726685,24537.704155
RTX2070,inception4,8,sgd,20,cifar10,GPU Mem Util%,0.9993891611620144,0.0006108388379856524,0.0,24537.704155
RTX2070,inception4,8,sgd,20,cifar10,GPU Memory,0.9996164500319625,0.00038354996803750265,0.9994743944882449,24537.704155
RTX2070,inception4,8,sgd,20,cifar10,CPU Util%,0.48396903189146956,0.5160309681085304,0.0,24537.704155
RTX2070,inception4,8,adam,10,cifar10,GPU Util%,0.9981098008237883,0.0018901991762117023,0.9979405292557694,12349.315649
RTX2070,inception4,8,adam,10,cifar10,GPU Mem Util%,0.9981098008237883,0.0018901991762117023,0.0,12349.315649
RTX2070,inception4,8,adam,10,cifar10,GPU Memory,0.9989561586638831,0.0010438413361169101,0.9985611916718389,12349.315649
RTX2070,inception4,8,adam,10,cifar10,CPU Util%,0.4400778649212887,0.5599221350787112,0.0,12349.315649
RTX2070,inception4,8,adam,20,cifar10,GPU Util%,0.9990530035335689,0.0009469964664310954,0.9990106007067138,24678.814898
RTX2070,inception4,8,adam,20,cifar10,GPU Mem Util%,0.9990530035335689,0.0009469964664310954,0.0,24678.814898
RTX2070,inception4,8,adam,20,cifar10,GPU Memory,0.9994770318021201,0.0005229681978798586,0.999279151943463,24678.814898
RTX2070,inception4,8,adam,20,cifar10,CPU Util%,0.5402685512367491,0.4597314487632509,0.0,24678.814898
RTX2070,inception4,16,sgd,10,cifar10,GPU Util%,0.998580670715606,0.0014193292843939795,0.9982836017956166,10573.769201
RTX2070,inception4,16,sgd,10,cifar10,GPU Mem Util%,0.998580670715606,0.0014193292843939795,0.0,10573.769201
RTX2070,inception4,16,sgd,10,cifar10,GPU Memory,0.9991087932400317,0.0008912067599683126,0.998745709004489,10573.769201
RTX2070,inception4,16,sgd,10,cifar10,CPU Util%,0.4827700026406126,0.5172299973593874,0.0,10573.769201
RTX2070,inception4,16,sgd,20,cifar10,GPU Util%,0.9992483463619964,0.000751653638003608,0.9991481258769292,20915.807215
RTX2070,inception4,16,sgd,20,cifar10,GPU Mem Util%,0.9992483463619964,0.000751653638003608,0.0,20915.807215
RTX2070,inception4,16,sgd,20,cifar10,GPU Memory,0.9995490078171978,0.0004509921828021648,0.9993819736754193,20915.807215
RTX2070,inception4,16,sgd,20,cifar10,CPU Util%,0.4952061201309548,0.5047938798690452,0.0,20915.807215
RTX2070,inception4,16,adam,10,cifar10,GPU Util%,0.9978070175438597,0.0021929824561403508,0.997707336523126,10510.023477
RTX2070,inception4,16,adam,10,cifar10,GPU Mem Util%,0.9978070175438597,0.0021929824561403508,0.0,10510.023477
RTX2070,inception4,16,adam,10,cifar10,GPU Memory,0.9987706007442849,0.0012293992557150452,0.9983054226475279,10510.023477
RTX2070,inception4,16,adam,10,cifar10,CPU Util%,0.5119617224880383,0.4880382775119617,0.0,10510.023477
RTX2070,inception4,16,adam,20,cifar10,GPU Util%,0.9988645799793252,0.0011354200206748124,0.998813740276907,20629.698878
RTX2070,inception4,16,adam,20,cifar10,GPU Mem Util%,0.9988645799793252,0.0011354200206748124,0.0,20629.698878
RTX2070,inception4,16,adam,20,cifar10,GPU Memory,0.9993729770035079,0.0006270229964920605,0.9991526716263621,20629.698878
RTX2070,inception4,16,adam,20,cifar10,CPU Util%,0.5115660323001576,0.4884339676998424,0.0,20629.698878
RTX2070,inception4,32,sgd,10,cifar10,GPU Util%,0.9984486615195901,0.0015513384804098419,0.9981239627678765,9713.481044
RTX2070,inception4,32,sgd,10,cifar10,GPU Mem Util%,0.5536835269499963,0.4463164730500036,0.0,9713.481044
RTX2070,inception4,32,sgd,10,cifar10,GPU Memory,0.9990259037448589,0.0009740962551410636,0.998665127354066,9713.481044
RTX2070,inception4,32,sgd,10,cifar10,CPU Util%,0.4118262500901941,0.5881737499098059,0.0,9713.481044
RTX2070,inception4,32,sgd,20,cifar10,GPU Util%,0.9992216631068312,0.0007783368931687362,0.9990587553850052,19373.672587
RTX2070,inception4,32,sgd,20,cifar10,GPU Mem Util%,0.504416609347283,0.49558339065271695,0.0,19373.672587
RTX2070,inception4,32,sgd,20,cifar10,GPU Memory,0.999511276834522,0.0004887231654780436,0.9993121673967346,19373.672587
RTX2070,inception4,32,sgd,20,cifar10,CPU Util%,0.44243927162147484,0.5575607283785251,0.0,19373.672587
RTX2070,inception4,32,adam,10,cifar10,GPU Util%,0.9976199920666402,0.002380007933359778,0.9974036277090621,9721.249199
RTX2070,inception4,32,adam,10,cifar10,GPU Mem Util%,0.5379539143918358,0.4620460856081641,0.0,9721.249199
RTX2070,inception4,32,adam,10,cifar10,GPU Memory,0.998665753128268,0.0013342468717319968,0.9981609029605856,9721.249199
RTX2070,inception4,32,adam,10,cifar10,CPU Util%,0.4419963218059212,0.5580036781940788,0.0,9721.249199
RTX2070,inception4,32,adam,20,cifar10,GPU Util%,0.9987498621171452,0.0012501378828547267,0.9986947089752546,19085.734708
RTX2070,inception4,32,adam,20,cifar10,GPU Mem Util%,0.5831341692098393,0.41686583079016065,0.0,19085.734708
RTX2070,inception4,32,adam,20,cifar10,GPU Memory,0.999319777916682,0.000680222083318013,0.999062396587859,19085.734708
RTX2070,inception4,32,adam,20,cifar10,CPU Util%,0.4466301430304813,0.5533698569695187,0.0,19085.734708
RTX2070,inception4,64,sgd,10,cifar10,GPU Util%,0.14102564102564102,0.8589743589743589,0.0,59.328508
RTX2070,inception4,64,sgd,10,cifar10,GPU Mem Util%,0.8589743589743589,0.14102564102564102,0.0,59.328508
RTX2070,inception4,64,sgd,10,cifar10,GPU Memory,0.6410256410256411,0.358974358974359,0.5,59.328508
RTX2070,inception4,64,sgd,10,cifar10,CPU Util%,0.44871794871794873,0.5512820512820513,0.0,59.328508
RTX2070,inception4,64,sgd,20,cifar10,GPU Util%,0.897196261682243,0.102803738317757,0.0,69.099456
RTX2070,inception4,64,sgd,20,cifar10,GPU Mem Util%,0.897196261682243,0.102803738317757,0.0,69.099456
RTX2070,inception4,64,sgd,20,cifar10,GPU Memory,0.7383177570093458,0.2616822429906542,0.6355140186915887,69.099456
RTX2070,inception4,64,sgd,20,cifar10,CPU Util%,0.411214953271028,0.5887850467289719,0.0,69.099456
RTX2070,inception4,64,adam,10,cifar10,GPU Util%,0.8695652173913043,0.13043478260869565,0.0,89.148575
RTX2070,inception4,64,adam,10,cifar10,GPU Mem Util%,0.9021739130434783,0.09782608695652174,0.0,89.148575
RTX2070,inception4,64,adam,10,cifar10,GPU Memory,0.5869565217391305,0.41304347826086957,0.42391304347826086,89.148575
RTX2070,inception4,64,adam,10,cifar10,CPU Util%,0.6304347826086957,0.3695652173913043,0.0,89.148575
RTX2070,inception4,64,adam,20,cifar10,GPU Util%,0.9008264462809917,0.09917355371900827,0.0,73.906338
RTX2070,inception4,64,adam,20,cifar10,GPU Mem Util%,0.0743801652892562,0.9256198347107438,0.0,73.906338
RTX2070,inception4,64,adam,20,cifar10,GPU Memory,0.6859504132231405,0.3140495867768595,0.5619834710743802,73.906338
RTX2070,inception4,64,adam,20,cifar10,CPU Util%,0.5206611570247934,0.4793388429752066,0.0,73.906338
RTX2070,resnet20,8,sgd,10,cifar10,GPU Util%,0.9742451154529307,0.02575488454706927,0.0,382.075561
RTX2070,resnet20,8,sgd,10,cifar10,GPU Mem Util%,0.9840142095914742,0.015985790408525755,0.0,382.075561
RTX2070,resnet20,8,sgd,10,cifar10,GPU Memory,0.9795737122557726,0.020426287744227355,0.9760213143872114,382.075561
RTX2070,resnet20,8,sgd,10,cifar10,CPU Util%,0.9849023090586145,0.015097690941385435,0.0,382.075561
RTX2070,resnet20,8,sgd,20,cifar10,GPU Util%,0.9883268482490273,0.011673151750972763,0.0,791.170337
RTX2070,resnet20,8,sgd,20,cifar10,GPU Mem Util%,0.9922178988326849,0.007782101167315175,0.0,791.170337
RTX2070,resnet20,8,sgd,20,cifar10,GPU Memory,0.9900562040639862,0.009943795936013834,0.9883268482490273,791.170337
RTX2070,resnet20,8,sgd,20,cifar10,CPU Util%,0.9930825767401643,0.006917423259835711,0.0,791.170337
RTX2070,resnet20,8,adam,10,cifar10,GPU Util%,0.9737302977232924,0.02626970227670753,0.0,387.675856
RTX2070,resnet20,8,adam,10,cifar10,GPU Mem Util%,0.9833625218914186,0.016637478108581436,0.0,387.675856
RTX2070,resnet20,8,adam,10,cifar10,GPU Memory,0.978984238178634,0.021015761821366025,0.9746059544658494,387.675856
RTX2070,resnet20,8,adam,10,cifar10,CPU Util%,0.9859894921190894,0.014010507880910683,0.0,387.675856
RTX2070,resnet20,8,adam,20,cifar10,GPU Util%,0.9868532654792197,0.013146734520780322,0.0,806.760777
RTX2070,resnet20,8,adam,20,cifar10,GPU Mem Util%,0.991518235793045,0.008481764206955046,0.0,806.760777
RTX2070,resnet20,8,adam,20,cifar10,GPU Memory,0.010178117048346057,0.989821882951654,0.9877014418999152,806.760777
RTX2070,resnet20,8,adam,20,cifar10,CPU Util%,0.993214588634436,0.006785411365564037,0.0,806.760777
RTX2070,resnet20,16,sgd,10,cifar10,GPU Util%,0.951473136915078,0.04852686308492201,0.0,193.149493
RTX2070,resnet20,16,sgd,10,cifar10,GPU Mem Util%,0.951473136915078,0.04852686308492201,0.0,193.149493
RTX2070,resnet20,16,sgd,10,cifar10,GPU Memory,0.9601386481802426,0.03986135181975736,0.9532062391681109,193.149493
RTX2070,resnet20,16,sgd,10,cifar10,CPU Util%,0.02772963604852686,0.9722703639514731,0.0,193.149493
RTX2070,resnet20,16,sgd,20,cifar10,GPU Util%,0.9774305555555556,0.022569444444444444,0.0,391.145388
RTX2070,resnet20,16,sgd,20,cifar10,GPU Mem Util%,0.9774305555555556,0.022569444444444444,0.0,391.145388
RTX2070,resnet20,16,sgd,20,cifar10,GPU Memory,0.9800347222222222,0.019965277777777776,0.9765625,391.145388
RTX2070,resnet20,16,sgd,20,cifar10,CPU Util%,0.9861111111111112,0.013888888888888888,0.0,391.145388
RTX2070,resnet20,16,adam,10,cifar10,GPU Util%,0.948073701842546,0.051926298157453935,0.0,199.955036
RTX2070,resnet20,16,adam,10,cifar10,GPU Mem Util%,0.948073701842546,0.051926298157453935,0.0,199.955036
RTX2070,resnet20,16,adam,10,cifar10,GPU Memory,0.9581239530988275,0.04187604690117253,0.9514237855946399,199.955036
RTX2070,resnet20,16,adam,10,cifar10,CPU Util%,0.9715242881072027,0.02847571189279732,0.0,199.955036
RTX2070,resnet20,16,adam,20,cifar10,GPU Util%,0.9728583545377438,0.02714164546225615,0.0,400.424637
RTX2070,resnet20,16,adam,20,cifar10,GPU Mem Util%,0.02714164546225615,0.9728583545377438,0.0,400.424637
RTX2070,resnet20,16,adam,20,cifar10,GPU Memory,0.9796437659033079,0.020356234096692113,0.9754028837998303,400.424637
RTX2070,resnet20,16,adam,20,cifar10,CPU Util%,0.9855810008481765,0.01441899915182358,0.0,400.424637
RTX2070,resnet20,32,sgd,10,cifar10,GPU Util%,0.9156976744186046,0.08430232558139535,0.0,113.036226
RTX2070,resnet20,32,sgd,10,cifar10,GPU Mem Util%,0.9156976744186046,0.08430232558139535,0.0,113.036226
RTX2070,resnet20,32,sgd,10,cifar10,GPU Memory,0.9331395348837209,0.06686046511627906,0.9215116279069767,113.036226
RTX2070,resnet20,32,sgd,10,cifar10,CPU Util%,0.9534883720930233,0.046511627906976744,0.0,113.036226
RTX2070,resnet20,32,sgd,20,cifar10,GPU Util%,0.9565217391304348,0.043478260869565216,0.0,224.345733
RTX2070,resnet20,32,sgd,20,cifar10,GPU Mem Util%,0.9565217391304348,0.043478260869565216,0.0,224.345733
RTX2070,resnet20,32,sgd,20,cifar10,GPU Memory,0.9655172413793104,0.034482758620689655,0.9610194902548725,224.345733
RTX2070,resnet20,32,sgd,20,cifar10,CPU Util%,0.9760119940029985,0.0239880059970015,0.0,224.345733
RTX2070,resnet20,32,adam,10,cifar10,GPU Util%,0.9119318181818182,0.08806818181818182,0.0,115.706596
RTX2070,resnet20,32,adam,10,cifar10,GPU Mem Util%,0.9119318181818182,0.08806818181818182,0.0,115.706596
RTX2070,resnet20,32,adam,10,cifar10,GPU Memory,0.9318181818181818,0.06818181818181818,0.9176136363636364,115.706596
RTX2070,resnet20,32,adam,10,cifar10,CPU Util%,0.9517045454545454,0.048295454545454544,0.0,115.706596
RTX2070,resnet20,32,adam,20,cifar10,GPU Util%,0.9574468085106383,0.0425531914893617,0.0,237.117387
RTX2070,resnet20,32,adam,20,cifar10,GPU Mem Util%,0.9574468085106383,0.0425531914893617,0.0,237.117387
RTX2070,resnet20,32,adam,20,cifar10,GPU Memory,0.9659574468085106,0.03404255319148936,0.9588652482269504,237.117387
RTX2070,resnet20,32,adam,20,cifar10,CPU Util%,0.9773049645390071,0.02269503546099291,0.0,237.117387
RTX2070,resnet20,64,sgd,10,cifar10,GPU Util%,0.8913857677902621,0.10861423220973783,0.0,86.60166100000001
RTX2070,resnet20,64,sgd,10,cifar10,GPU Mem Util%,0.8913857677902621,0.10861423220973783,0.0,86.60166100000001
RTX2070,resnet20,64,sgd,10,cifar10,GPU Memory,0.9138576779026217,0.08614232209737828,0.898876404494382,86.60166100000001
RTX2070,resnet20,64,sgd,10,cifar10,CPU Util%,0.9400749063670412,0.0599250936329588,0.0,86.60166100000001
RTX2070,resnet20,64,sgd,20,cifar10,GPU Util%,0.9452054794520548,0.0547945205479452,0.0,170.504117
RTX2070,resnet20,64,sgd,20,cifar10,GPU Mem Util%,0.9452054794520548,0.0547945205479452,0.0,170.504117
RTX2070,resnet20,64,sgd,20,cifar10,GPU Memory,0.9549902152641878,0.04500978473581213,0.9471624266144814,170.504117
RTX2070,resnet20,64,sgd,20,cifar10,CPU Util%,0.9667318982387475,0.033268101761252444,0.0,170.504117
RTX2070,resnet20,64,adam,10,cifar10,GPU Util%,0.12177121771217712,0.8782287822878229,0.0,87.808669
RTX2070,resnet20,64,adam,10,cifar10,GPU Mem Util%,0.8892988929889298,0.11070110701107011,0.0,87.808669
RTX2070,resnet20,64,adam,10,cifar10,GPU Memory,0.08856088560885608,0.9114391143911439,0.8929889298892989,87.808669
RTX2070,resnet20,64,adam,10,cifar10,CPU Util%,0.9372693726937269,0.06273062730627306,0.0,87.808669
RTX2070,resnet20,64,adam,20,cifar10,GPU Util%,0.9377431906614786,0.0622568093385214,0.0,171.418552
RTX2070,resnet20,64,adam,20,cifar10,GPU Mem Util%,0.9377431906614786,0.0622568093385214,0.0,171.418552
RTX2070,resnet20,64,adam,20,cifar10,GPU Memory,0.953307392996109,0.04669260700389105,0.943579766536965,171.418552
RTX2070,resnet20,64,adam,20,cifar10,CPU Util%,0.9669260700389105,0.033073929961089495,0.0,171.418552
RTX2070,resnet50,8,sgd,10,cifar10,GPU Util%,0.9969320066334991,0.003067993366500829,0.9964344941956882,4148.686324
RTX2070,resnet50,8,sgd,10,cifar10,GPU Mem Util%,0.9969320066334991,0.003067993366500829,0.0,4148.686324
RTX2070,resnet50,8,sgd,10,cifar10,GPU Memory,0.9977611940298508,0.002238805970149254,0.997346600331675,4148.686324
RTX2070,resnet50,8,sgd,10,cifar10,CPU Util%,0.5291873963515754,0.47081260364842453,0.0,4148.686324
RTX2070,resnet50,8,sgd,20,cifar10,GPU Util%,0.9984287781682861,0.0015712218317138723,0.9983460822824064,8324.294027
RTX2070,resnet50,8,sgd,20,cifar10,GPU Mem Util%,0.9984287781682861,0.0015712218317138723,0.0,8324.294027
RTX2070,resnet50,8,sgd,20,cifar10,GPU Memory,0.9988836055406244,0.001116394459375646,0.9986355178829853,8324.294027
RTX2070,resnet50,8,sgd,20,cifar10,CPU Util%,0.4297291709737441,0.5702708290262559,0.0,8324.294027
RTX2070,resnet50,8,adam,10,cifar10,GPU Util%,0.9959905081417233,0.004009491858276737,0.9957450290483594,4200.302658
RTX2070,resnet50,8,adam,10,cifar10,GPU Mem Util%,0.9959905081417233,0.004009491858276737,0.0,4200.302658
RTX2070,resnet50,8,adam,10,cifar10,GPU Memory,0.997381556337452,0.002618443662548073,0.9968087717862696,4200.302658
RTX2070,resnet50,8,adam,10,cifar10,CPU Util%,0.48572129940266756,0.5142787005973325,0.0,4200.302658
RTX2070,resnet50,8,adam,20,cifar10,GPU Util%,0.9980323030253341,0.0019676969746659015,0.9979093219644175,8394.598597
RTX2070,resnet50,8,adam,20,cifar10,GPU Mem Util%,0.9980323030253341,0.0019676969746659015,0.0,8394.598597
RTX2070,resnet50,8,adam,20,cifar10,GPU Memory,0.9986472083299172,0.0013527916700828073,0.9984012462080839,8394.598597
RTX2070,resnet50,8,adam,20,cifar10,CPU Util%,0.47839632696564727,0.5216036730343527,0.0,8394.598597
RTX2070,resnet50,16,sgd,10,cifar10,GPU Util%,0.9961366409109395,0.0038633590890605938,0.9958316388775925,3381.945144
RTX2070,resnet50,16,sgd,10,cifar10,GPU Mem Util%,0.9961366409109395,0.0038633590890605938,0.0,3381.945144
RTX2070,resnet50,16,sgd,10,cifar10,GPU Memory,0.997254981699878,0.0027450183001220007,0.9966449776331843,3381.945144
RTX2070,resnet50,16,sgd,10,cifar10,CPU Util%,0.34871899145994306,0.6512810085400569,0.0,3381.945144
RTX2070,resnet50,16,sgd,20,cifar10,GPU Util%,0.9980016396802623,0.001998360319737651,0.9980016396802623,6719.772713
RTX2070,resnet50,16,sgd,20,cifar10,GPU Mem Util%,0.9980016396802623,0.001998360319737651,0.0,6719.772713
RTX2070,resnet50,16,sgd,20,cifar10,GPU Memory,0.9986165197786432,0.0013834802213568355,0.9983603197376512,6719.772713
RTX2070,resnet50,16,sgd,20,cifar10,CPU Util%,0.6201065792170527,0.3798934207829473,0.0,6719.772713
RTX2070,resnet50,16,adam,10,cifar10,GPU Util%,0.9950152594099695,0.004984740590030519,0.9947100712105799,3381.251951
RTX2070,resnet50,16,adam,10,cifar10,GPU Mem Util%,0.9950152594099695,0.004984740590030519,0.0,3381.251951
RTX2070,resnet50,16,adam,10,cifar10,GPU Memory,0.9967446592065107,0.0032553407934893183,0.9960325534079348,3381.251951
RTX2070,resnet50,16,adam,10,cifar10,CPU Util%,0.4409969481180061,0.559003051881994,0.0,3381.251951
RTX2070,resnet50,16,adam,20,cifar10,GPU Util%,0.9974402293554497,0.002559770644550248,0.9971330568781037,6731.063509
RTX2070,resnet50,16,adam,20,cifar10,GPU Mem Util%,0.9974402293554497,0.002559770644550248,0.0,6731.063509
RTX2070,resnet50,16,adam,20,cifar10,GPU Memory,0.9983105513745968,0.0016894486254031638,0.9980033788972508,6731.063509
RTX2070,resnet50,16,adam,20,cifar10,CPU Util%,0.45379613986586803,0.546203860134132,0.0,6731.063509
RTX2070,resnet50,32,sgd,10,cifar10,GPU Util%,0.9957436746275715,0.00425632537242847,0.9950342870655001,2913.20118
RTX2070,resnet50,32,sgd,10,cifar10,GPU Mem Util%,0.9957436746275715,0.00425632537242847,0.0,2913.20118
RTX2070,resnet50,32,sgd,10,cifar10,GPU Memory,0.9965712934499882,0.003428706550011823,0.995980137148262,2913.20118
RTX2070,resnet50,32,sgd,10,cifar10,CPU Util%,0.5370063844880586,0.46299361551194135,0.0,2913.20118
